NOME,FASE_2022,TURMA_2022,ANO_INGRESSO_2022,BOLSISTA_2022,INDE_2022,CG_2022,CF_2022,CT_2022,PEDRA_2022,DESTAQUE_IEG_2022,DESTAQUE_IDA_2022,DESTAQUE_IPV_2022,IAA_2022,IEG_2022,IPS_2022,IDA_2022,NOTA_PORT_2022,NOTA_MAT_2022,NOTA_ING_2022,QTD_AVAL_2022,IPP_2022,REC_AVA_1_2022,REC_AVA_2_2022,REC_AVA_3_2022,REC_AVA_4_2022,INDICADO_BOLSA_2022,PONTO_VIRADA_2022,IPV_2022,IAN_2022,NIVEL_IDEAL_2022
ALUNO-359,3.0,I,2019.0,Não,7925542577808900.0,162.0,26.0,1.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,833334,7709305944600060,2024-05-07 00:00:00,6944444444444440,5333333333333330,7.0,2024-05-08 00:00:00,4.0,828125,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Mantido na Fase + Bolsa,Sim,Não,79166675,10.0,Fase 3 (7º e 8º ano)
ALUNO-360,3.0,L,2022.0,Não,5938541333333330.0,734.0,106.0,3.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,666667,5083333333333330,5625,3833333333333330,7.0,2024-05-04 00:00:00,0.0,4.0,734375,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não,Não,595833,10.0,Fase 3 (7º e 8º ano)
ALUNO-362,3.0,A,2022.0,Não,7992900671071320.0,145.0,22.0,5.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2024-05-07 00:00:00,9171099744245520,2024-05-07 00:00:00,6111111111111110,3666666666666660,6666666666666660,8.0,4.0,828125,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Promovido de Fase + Bolsa,Sim,Não,8041667499999990,10.0,Fase 3 (7º e 8º ano)
ALUNO-363,0.0,G,2021.0,Não,7420353564102560.0,348.0,102.0,3.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1000002,8737179487179480,2024-05-07 00:00:00,7833333333333330,8.0,7666666666666660,,2.0,4.0625,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,7249995,5.0,Fase 1 (4º ano)
ALUNO-364,2.0,A,2019.0,Não,6312788373897700.0,683.0,126.0,12.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7416679999999990,6869488536155200,4375,5.0,3.0,7.0,,3.0,6041666666666660,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,577778,10.0,Fase 2 (5º e 6º ano)
ALUNO-365,7.0,A,2017.0,Sim,5951307967320260.0,731.0,15.0,7.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,875001,446764705882353,5625,5011111111111110,2833333333333330,3533333333333330,8666666666666660,4.0,5625,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não,Não,5277776666666660,10.0,Fase 7 (3º EM)
ALUNO-366,3.0,M,2022.0,Não,5557388706349200.0,781.0,116.0,14.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,541666,6851190476190470,6.25,3055555555555550,2666666666666660,4833333333333330,1666666666666660,4.0,734375,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase + Bolsa,Sim,Não,58749925,5.0,Fase 4 (9º ano)
ALUNO-369,5.0,B,2022.0,Não,6487826797385620.0,645.0,39.0,13.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,875001,7605800653594770,2024-05-07 00:00:00,5.0,2024-05-04 00:00:00,2024-05-04 00:00:00,6.0,3.0,5416666666666660,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,6499995,5.0,Fase 7 (3º EM)
ALUNO-370,4.0,F,2019.0,Não,7692119104617600.0,237.0,20.0,4.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,833334,7780032467532460,5625,8555555555555550,8.0,8166666666666660,2024-05-09 00:00:00,4.0,8125,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Sim,Sim,85833375,5.0,Fase 5 (1º EM)
ALUNO-373,5.0,C,2017.0,Não,5711969322455320.0,757.0,48.0,4.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,875001,6646998834498830,5.0,2911111111111110,5666666666666660,2024-09-02 00:00:00,1666666666666660,4.0,703125,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não,Não,6111106666666660,5.0,Fase 6 (2º EM)
ALUNO-375,3.0,B,2016.0,Sim,8155073214424950.0,95.0,16.0,2.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,916668,8893762183235860,5625,6688888888888880,5.0,6333333333333330,8733333333333330,4.0,859375,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Promovido de Fase + Bolsa,Não,Sim,2024-05-08 00:00:00,10.0,Fase 3 (7º e 8º ano)
ALUNO-377,3.0,F,2017.0,Sim,694278506049506.0,510.0,65.0,11.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,708333,808025308025308,5.0,4722222222222220,6333333333333330,5.0,2833333333333330,4.0,765625,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não,Não,704166,10.0,Fase 3 (7º e 8º ano)
ALUNO-378,7.0,A,2016.0,Sim,7427454954248360.0,344.0,6.0,2.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791667,8648039215686270,5625,5188888888888880,7.0,2024-09-02 00:00:00,5666666666666660,4.0,828125,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não,Não,7388886666666660,10.0,Fase 7 (3º EM)
ALUNO-381,0.0,G,2019.0,Não,6953207128205120.0,503.0,144.0,6.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9000020000000000,6891025641025640,5625,8.0,2024-05-08 00:00:00,2024-05-07 00:00:00,,2.0,5625,Promovido de Fase,Promovido de Fase,,,Não,Não,7.25,5.0,Fase 2 (5º e 6º ano)
ALUNO-386,0.0,G,2022.0,Não,6655769897435890.0,604.0,166.0,9.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8500020000000000,869551282051282,4375,4916666666666660,4833333333333330,5.0,,2.0,5625,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,791666,5.0,Fase 1 (4º ano)
ALUNO-387,4.0,P,2018.0,Não,5159305551302490.0,814.0,73.0,9.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2024-05-07 00:00:00,5126395534290270,6.25,3222222222222220,1333333333333330,2024-05-04 00:00:00,3833333333333330,4.0,5625-06-01 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não,Não,479166,5.0,Fase 5 (1º EM)
ALUNO-388,2.0,A,2018.0,Não,6445768751322750.0,651.0,116.0,11.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950002,8756613756613750,2024-05-07 00:00:00,2024-05-02 00:00:00,2333333333333330,2666666666666660,,3.0,5833333333333330,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,7055553333333330,5.0,Fase 4 (9º ano)
ALUNO-391,0.0,J,2022.0,Não,8057507539961010.0,131.0,37.0,1.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950002,9245857699805060,5625,9.0,2024-05-08 00:00:00,2024-05-09 00:00:00,,2.0,5625,Promovido de Fase,Promovido de Fase,,,Não,Sim,916667,5.0,Fase 1 (4º ano)
ALUNO-392,0.0,J,2022.0,Não,722724271539961.0,417.0,124.0,6.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8500020000000000,8094541910331380,5625,5666666666666660,7666666666666660,3666666666666660,,2.0,5625,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,7499995,10.0,ALFA  (2º e 3º ano)
ALUNO-394,4.0,F,2016.0,Sim,7056350274891770.0,468.0,38.0,9.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2024-05-07 00:00:00,8895292207792200,5.0,7266666666666660,6.0,7333333333333330,8466666666666660,4.0,765625,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Promovido de Fase + Bolsa,Não,Não,77916675,2024-05-02 00:00:00,Fase 7 (3º EM)
ALUNO-395,3.0,L,2020.0,Não,5062781496114990.0,817.0,126.0,5.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,916668,4077797202797200,2024-05-07 00:00:00,2777777777777770,4.0,3166666666666660,1166666666666660,4.0,6.25,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Alocado em Fase anterior,Não,Não,57499925,2024-05-02 00:00:00,Fase 6 (2º EM)
ALUNO-396,6.0,A,2019.0,Não,6241624113546860.0,698.0,14.0,14.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791667,6083816678845450,2024-05-07 00:00:00,4988888888888880,8166666666666660,1533333333333330,5266666666666660,4.0,7.1875,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não,Não,6333329999999990,5.0,Fase 7 (3º EM)
ALUNO-398,0.0,H,2022.0,Não,6931326757575750.0,512.0,146.0,6.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950002,587121212121212,5625,5566666666666660,2866666666666660,8266666666666660,,2.0,3125-05-01 00:00:00,Promovido de Fase,Mantido na Fase atual,,,Não,Não,7999995,10.0,ALFA  (2º e 3º ano)
ALUNO-402,0.0,N,2022.0,Não,7096346507013720.0,457.0,133.0,4.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8000020000000000,7669227535068600,2024-05-07 00:00:00,5.25,2024-05-06 00:00:00,4.0,,2.0,5625,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,6999995,10.0,ALFA  (2º e 3º ano)
ALUNO-403,4.0,B,2021.0,Não,5596878687216990.0,775.0,70.0,12.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,5284743991640540,6.25,3944444444444440,3666666666666660,4666666666666660,2024-05-03 00:00:00,4.0,734375,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não,Não,695833,10.0,Fase 4 (9º ano)
ALUNO-404,5.0,L,2016.0,Sim,8940600419054800.0,6.0,4.0,3.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,833334,9660633484162890,8125,8511111111111110,8833333333333330,8333333333333330,8366666666666660,4.0,4375-08-01 00:00:00,Promovido de Fase,Mantido na Fase atual,Mantido na Fase + Bolsa,Promovido de Fase + Bolsa,Não,Sim,90833375,10.0,Fase 5 (1º EM)
ALUNO-405,1.0,L,2021.0,Não,7011141486631010.0,483.0,126.0,10.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8500020000000000,838903743315508,2024-05-07 00:00:00,3916666666666660,2833333333333330,5.0,,3.0,5833333333333330,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,6833326666666660,10.0,Fase 1 (4º ano)
ALUNO-406,1.0,C,2018.0,Não,7808336000000000.0,199.0,47.0,3.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9000020000000000,8166666666666660,2024-05-07 00:00:00,9166666666666660,9333333333333330,9.0,,3.0,6.25,Promovido de Fase,Promovido de Fase,Promovido de Fase + Bolsa,,Sim,Não,7833336666666660,5.0,Fase 3 (7º e 8º ano)
ALUNO-407,5.0,L,2018.0,Sim,8920648367521360.0,7.0,5.0,4.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,833334,9615384615384610,8125,7722222222222220,7.0,6666666666666660,2024-05-09 00:00:00,4.0,890625,Promovido de Fase,Mantido na Fase atual,Mantido na Fase + Bolsa,Promovido de Fase + Bolsa,Não,Sim,9583340000000000,10.0,Fase 5 (1º EM)
ALUNO-409,2.0,U,2022.0,Não,6380177212121210.0,664.0,121.0,12.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.75,8393939393939390,5.0,2024-05-05 00:00:00,5.0,6.0,,3.0,6041666666666660,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,7111113333333330,5.0,Fase 3 (7º e 8º ano)
ALUNO-410,0.0,V,2022.0,Não,519770335978836.0,811.0,188.0,7.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,5132275132275130,2024-05-07 00:00:00,5366666666666660,5766666666666660,4966666666666660,,2.0,3125-05-01 00:00:00,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,6583325,5.0,Fase 1 (4º ano)
ALUNO-411,0.0,O,2022.0,Não,7405336262443430.0,359.0,108.0,7.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9000020000000000,9380844645550520,2024-05-07 00:00:00,4166666666666660,3666666666666660,4666666666666660,,2.0,5625,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,741666,10.0,ALFA  (2º e 3º ano)
ALUNO-412,1.0,K,2022.0,Não,7744066545454540.0,219.0,57.0,4.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950002,9393939393939390,2024-05-07 00:00:00,5.75,3.0,2024-05-08 00:00:00,,3.0,6041666666666660,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,7055549999999990,10.0,Fase 1 (4º ano)
ALUNO-413,2.0,U,2022.0,Não,6825507272727270.0,546.0,85.0,6.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8500020000000000,9696969696969690,2024-05-07 00:00:00,3.25,0.5,6.0,,3.0,6.25,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,7555556666666660,5.0,Fase 3 (7º e 8º ano)
ALUNO-415,4.0,A,2022.0,Não,6315265946455500.0,681.0,61.0,11.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791667,872737556561086,2024-05-07 00:00:00,3666666666666660,4833333333333330,5833333333333330,3333333333333330,4.0,703125,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não,Não,67083275,2024-05-02 00:00:00,Fase 8 (Universitários)
ALUNO-416,3.0,G,2018.0,Não,7021737821285370.0,482.0,62.0,4.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1000002,8132297717537990,5625,6288888888888880,5333333333333330,6333333333333330,2024-02-07 00:00:00,4.0,2024-05-07 00:00:00,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não,Não,66249925,5.0,Fase 5 (1º EM)
ALUNO-417,1.0,J,2022.0,Não,7480306934472930.0,322.0,83.0,6.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8500020000000000,8005698005698000,2024-05-07 00:00:00,6.75,2024-05-04 00:00:00,9.0,,3.0,5625,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,6833326666666660,10.0,Fase 1 (4º ano)
ALUNO-418,0.0,J,2022.0,Não,6706677413255360.0,589.0,162.0,12.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9000020000000000,8491715399610130,5625,5416666666666660,4666666666666660,6166666666666660,,2.0,5625,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,6999995,5.0,Fase 2 (5º e 6º ano)
ALUNO-419,4.0,L,2022.0,Não,7051313529258090.0,470.0,39.0,9.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1000002,8256563479623820,2024-05-07 00:00:00,5166666666666660,4333333333333330,6833333333333330,4333333333333330,4.0,2024-05-07 00:00:00,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase + Bolsa,Sim,Não,68333275,5.0,Fase 6 (2º EM)
ALUNO-420,1.0,L,2022.0,Não,8199571556935810.0,85.0,19.0,2.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950002,9233954451345750,2024-05-07 00:00:00,9083333333333330,8333333333333330,9833333333333330,,3.0,6.25,Promovido de Fase,Promovido de Fase,Promovido de Fase + Bolsa,,Sim,Sim,855556,5.0,Fase 2 (5º e 6º ano)
ALUNO-421,5.0,A,2018.0,Não,5580600676434670.0,777.0,51.0,9.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,916668,614606227106227,5.0,5611111111111110,6333333333333330,2024-05-02 00:00:00,8.0,3.0,4375,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,437499,5.0,Fase 7 (3º EM)
ALUNO-422,1.0,H,2021.0,Não,7633511273307790.0,260.0,67.0,6.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950002,918837803320562,2024-05-07 00:00:00,7083333333333330,7166666666666660,7.0,,2.0,5625,Promovido de Fase,Promovido de Fase,,,Não,Não,8083335,5.0,Fase 2 (5º e 6º ano)
ALUNO-424,2.0,I,2017.0,Não,677720046886447.0,561.0,88.0,5.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9000020000000000,7677655677655670,6.25,5416666666666660,4.0,6833333333333330,,3.0,6666666666666660,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,,Não,Não,7333336666666660,5.0,Fase 4 (9º ano)
ALUNO-425,4.0,F,2019.0,Não,6477875763475080.0,646.0,59.0,13.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1000002,6345970206264320,2024-05-07 00:00:00,4611111111111110,5333333333333330,5666666666666660,2833333333333330,4.0,703125,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não,Não,66666625,5.0,Fase 5 (1º EM)
ALUNO-427,0.0,K,2022.0,Não,8565661700730830.0,29.0,4.0,1.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950002,922829183698749,6875,9516666666666660,9766666666666660,9266666666666660,,2.0,5625,Promovido de Fase + Bolsa,Mantido na Fase atual,,,Sim,Não,808334,10.0,ALFA  (2º e 3º ano)
